PlayerID,PlayerName,Team,MatchID,Runs,BallsFaced,Fours,Sixes,StrikeRate,Wickets,OversBowled,Economy,MatchType,Venue,Date
796,Mitchell Starc,Australia,1017,49,43,10,2,113.95,3,4,7.74,ODI,Karachi,2022-09-22
797,Jos Buttler,England,1157,112,54,1,16,207.41,1,6,3.01,Test,Lahore,2023-11-21
798,Fakhar Zaman,Pakistan,1145,83,38,9,11,218.42,1,0,0.0,T20,Karachi,2022-05-27
799,Babar Azam,Pakistan,1080,76,42,14,4,180.95,4,10,3.85,ODI,Melbourne,2023-12-29
800,Jos Buttler,England,1092,106,27,8,15,392.59,1,2,7.16,ODI,Karachi,2022-09-09
801,Jofra Archer,England,1091,11,40,0,1,27.5,1,0,0.0,T20,Nottingham,2023-02-03
802,Shubman Gill,India,1165,9,96,0,1,9.38,3,6,8.44,Test,Delhi,2021-07-28
803,Fakhar Zaman,Pakistan,1050,123,36,23,1,341.67,0,10,5.79,T20,Delhi,2020-06-03
804,Ravindra Jadeja,India,1161,14,12,0,0,116.67,4,2,6.83,ODI,London,2023-04-23
805,Babar Azam,Pakistan,1141,100,18,23,13,555.56,1,2,5.85,T20,Nottingham,2023-09-01
806,Shaheen Afridi,Pakistan,1100,35,45,3,5,77.78,4,6,7.24,ODI,Lahore,2020-10-01
807,Jonny Bairstow,England,1130,95,33,12,3,287.88,3,2,7.07,ODI,London,2022-01-15
808,KL Rahul,India,1157,150,96,15,4,156.25,3,8,7.44,Test,Sydney,2022-11-18
809,Shadab Khan,Pakistan,1040,139,16,16,12,868.75,4,10,3.94,ODI,Sydney,2022-09-17
810,Steve Smith,Australia,1056,43,17,8,5,252.94,3,2,5.23,T20,Melbourne,2020-05-08
811,Pat Cummins,Australia,1059,26,87,2,2,29.89,0,8,7.98,ODI,Melbourne,2022-11-26
812,Glenn Maxwell,Australia,1120,16,92,2,1,17.39,4,4,8.77,T20,Mumbai,2020-03-22
813,Steve Smith,Australia,1180,132,73,28,5,180.82,0,10,7.66,Test,Lahore,2021-06-23
814,Shadab Khan,Pakistan,1167,68,91,7,6,74.73,0,6,3.97,T20,Karachi,2023-04-18
815,Ravindra Jadeja,India,1064,95,75,6,14,126.67,2,8,3.61,T20,Melbourne,2022-11-23
816,Jos Buttler,England,1088,15,99,3,1,15.15,2,0,0.0,T20,Nottingham,2023-05-22
817,Ravindra Jadeja,India,1035,126,58,20,14,217.24,0,0,0.0,T20,Sydney,2021-04-16
818,Ravindra Jadeja,India,1164,83,70,7,12,118.57,2,0,0.0,T20,Melbourne,2020-11-03
819,Mohammad Rizwan,Pakistan,1092,130,60,4,11,216.67,3,6,7.9,Test,Delhi,2023-09-15
820,Shadab Khan,Pakistan,1084,72,39,3,2,184.62,2,10,3.65,Test,Delhi,2022-09-13
821,Jofra Archer,England,1053,140,13,21,19,1076.92,4,8,8.95,Test,Sydney,2023-08-18
822,Joe Root,England,1062,41,90,2,1,45.56,2,8,6.79,ODI,Sydney,2023-03-20
823,Mohammad Rizwan,Pakistan,1161,19,56,2,3,33.93,2,6,6.32,Test,Mumbai,2023-03-18
824,Babar Azam,Pakistan,1042,10,26,1,0,38.46,2,10,6.66,T20,Sydney,2022-11-24
825,Jonny Bairstow,England,1144,18,64,3,1,28.12,0,2,4.08,Test,Mumbai,2023-09-17
826,Steve Smith,Australia,1055,98,72,19,14,136.11,2,8,9.98,T20,Nottingham,2022-09-13
827,Mohammad Rizwan,Pakistan,1105,139,26,11,10,534.62,2,8,6.71,Test,Sydney,2023-04-08
828,Fakhar Zaman,Pakistan,1168,52,88,8,8,59.09,4,10,5.12,Test,Lahore,2020-12-09
829,Glenn Maxwell,Australia,1152,115,4,10,16,2875.0,1,4,5.59,Test,Delhi,2021-04-15
830,Jofra Archer,England,1033,22,28,2,2,78.57,0,2,8.71,ODI,Mumbai,2021-02-18
831,Ben Stokes,England,1155,28,83,0,3,33.73,2,10,6.5,ODI,Sydney,2022-09-01
832,Ravindra Jadeja,India,1128,92,45,14,13,204.44,0,4,3.0,ODI,Delhi,2022-09-14
833,Fakhar Zaman,Pakistan,1138,46,53,5,3,86.79,1,10,6.19,ODI,London,2022-12-05
834,Jos Buttler,England,1011,6,22,0,1,27.27,0,0,0.0,Test,London,2021-04-14
835,Jofra Archer,England,1089,73,10,6,12,730.0,1,10,9.08,Test,Delhi,2022-05-21
836,Shaheen Afridi,Pakistan,1122,0,53,0,0,0.0,3,2,3.27,ODI,Delhi,2021-08-03
837,Jos Buttler,England,1048,131,43,25,3,304.65,0,10,5.55,ODI,Mumbai,2023-03-29
838,Ravindra Jadeja,India,1001,34,8,7,2,425.0,3,2,6.71,T20,Melbourne,2023-11-09
839,Glenn Maxwell,Australia,1092,42,27,8,1,155.56,3,6,9.15,ODI,Sydney,2022-05-22
840,Pat Cummins,Australia,1137,98,47,3,4,208.51,0,10,8.29,T20,Karachi,2023-06-07
841,Glenn Maxwell,Australia,1193,38,4,5,2,950.0,1,6,9.41,ODI,London,2023-02-04
842,Ben Stokes,England,1094,35,18,4,4,194.44,0,2,9.91,Test,Nottingham,2021-06-03
843,Mitchell Starc,Australia,1088,89,6,5,11,1483.33,2,8,5.96,Test,London,2020-10-09
844,KL Rahul,India,1114,100,30,24,9,333.33,0,2,8.67,Test,Sydney,2020-07-24
845,Fakhar Zaman,Pakistan,1102,117,94,26,6,124.47,0,10,3.6,T20,Mumbai,2020-11-25
846,Joe Root,England,1023,28,33,2,4,84.85,1,6,3.17,ODI,Nottingham,2023-05-14
847,Joe Root,England,1016,17,3,2,1,566.67,3,10,4.51,T20,Melbourne,2022-01-29
848,R Ashwin,India,1009,107,59,25,10,181.36,3,4,7.12,Test,London,2022-03-31
849,Mitchell Starc,Australia,1014,112,98,28,1,114.29,3,10,6.26,ODI,Nottingham,2022-06-18
850,KL Rahul,India,1168,84,55,15,14,152.73,3,6,3.1,Test,Lahore,2021-02-02
851,R Ashwin,India,1130,8,58,0,1,13.79,4,8,8.35,Test,Melbourne,2023-06-13
852,Babar Azam,Pakistan,1092,73,39,14,6,187.18,4,4,4.14,ODI,Mumbai,2020-11-18
853,Hardik Pandya,India,1199,82,10,14,2,820.0,3,10,6.58,T20,Karachi,2023-10-03
854,Jofra Archer,England,1150,146,67,7,7,217.91,1,6,6.32,ODI,Mumbai,2023-12-12
855,Rohit Sharma,India,1140,84,67,12,7,125.37,4,4,9.15,T20,Karachi,2021-12-12
856,David Warner,Australia,1155,59,78,12,4,75.64,0,10,8.76,ODI,Nottingham,2022-04-07
857,Hardik Pandya,India,1044,21,24,0,0,87.5,3,0,0.0,T20,Delhi,2023-02-18
858,Ravindra Jadeja,India,1075,9,80,1,1,11.25,0,0,0.0,T20,Delhi,2022-11-17
859,Mitchell Starc,Australia,1147,49,12,8,0,408.33,3,2,8.3,T20,Nottingham,2022-02-11
860,Ben Stokes,England,1193,77,41,3,8,187.8,2,10,7.79,T20,Nottingham,2023-10-27
861,Jonny Bairstow,England,1007,24,18,5,4,133.33,2,10,5.0,T20,Delhi,2021-06-12
862,Suryakumar Yadav,India,1162,58,60,14,8,96.67,3,4,5.32,ODI,Melbourne,2021-10-08
863,Jos Buttler,England,1132,110,9,7,0,1222.22,3,10,9.92,Test,Mumbai,2023-12-06
864,David Warner,Australia,1073,66,26,7,5,253.85,4,8,4.19,ODI,London,2023-10-11
865,Steve Smith,Australia,1141,147,82,17,1,179.27,1,8,6.33,ODI,Nottingham,2021-10-04
866,David Warner,Australia,1146,62,76,14,1,81.58,0,4,8.91,T20,Sydney,2023-10-31
867,Shadab Khan,Pakistan,1188,52,26,13,5,200.0,4,6,6.43,ODI,Melbourne,2021-05-10
868,David Warner,Australia,1058,50,43,6,5,116.28,2,2,8.67,ODI,Melbourne,2023-06-20
869,David Warner,Australia,1199,91,60,0,2,151.67,3,4,3.48,ODI,Delhi,2020-06-09
870,Jonny Bairstow,England,1001,125,49,4,2,255.1,1,4,6.22,Test,Mumbai,2022-09-14
871,Mitchell Starc,Australia,1080,37,77,6,3,48.05,3,4,5.77,T20,Lahore,2022-10-02
872,Fakhar Zaman,Pakistan,1071,45,72,11,6,62.5,4,2,9.35,T20,Melbourne,2023-03-27
873,Babar Azam,Pakistan,1134,64,6,10,10,1066.67,4,4,5.45,T20,Nottingham,2023-01-12
874,Ravindra Jadeja,India,1088,148,57,22,12,259.65,3,2,3.48,T20,Sydney,2022-07-25
875,Ravindra Jadeja,India,1117,46,40,2,1,115.0,1,6,7.9,T20,Mumbai,2020-01-25
876,Shadab Khan,Pakistan,1148,90,9,20,12,1000.0,0,8,8.15,ODI,Karachi,2022-01-10
877,David Warner,Australia,1140,111,45,12,16,246.67,3,8,9.38,T20,Melbourne,2021-07-05
878,Jonny Bairstow,England,1087,91,17,8,1,535.29,0,2,3.05,T20,Sydney,2022-10-18
879,Ben Stokes,England,1107,133,75,5,12,177.33,2,10,3.73,Test,Karachi,2022-01-17
880,Jos Buttler,England,1115,2,99,0,0,2.02,0,4,7.38,ODI,Sydney,2023-03-25
881,Babar Azam,Pakistan,1184,115,88,12,2,130.68,0,6,4.93,T20,Melbourne,2023-02-11
882,Jofra Archer,England,1050,125,98,24,15,127.55,1,8,8.67,ODI,Sydney,2022-08-26
883,Shubman Gill,India,1107,24,16,5,2,150.0,0,0,0.0,T20,Sydney,2023-07-15
884,Glenn Maxwell,Australia,1076,41,19,0,1,215.79,3,2,5.14,T20,Mumbai,2022-03-26
885,Shubman Gill,India,1015,124,45,5,20,275.56,1,10,7.31,ODI,Lahore,2022-09-02
886,Jasprit Bumrah,India,1190,47,39,9,1,120.51,0,6,7.05,T20,Lahore,2022-01-09
887,Mitchell Starc,Australia,1142,87,73,14,3,119.18,0,8,8.59,T20,Karachi,2020-02-10
888,Joe Root,England,1089,131,81,15,14,161.73,2,0,0.0,Test,Melbourne,2023-03-27
889,Shaheen Afridi,Pakistan,1090,51,69,6,4,73.91,3,2,9.2,T20,Nottingham,2022-07-04
890,Suryakumar Yadav,India,1157,92,13,3,9,707.69,4,2,4.46,T20,Nottingham,2023-07-17
891,Mohammad Rizwan,Pakistan,1163,104,8,2,15,1300.0,0,10,4.79,T20,London,2023-07-16
892,Joe Root,England,1020,98,42,12,3,233.33,4,6,5.5,ODI,Karachi,2021-04-12
893,Pat Cummins,Australia,1167,72,52,6,1,138.46,3,8,9.54,T20,Lahore,2023-05-24
894,Jos Buttler,England,1113,88,31,17,3,283.87,3,0,0.0,T20,Nottingham,2022-04-27
895,Mohammad Rizwan,Pakistan,1005,129,25,12,6,516.0,3,2,8.08,ODI,Melbourne,2023-09-17
896,Steve Smith,Australia,1053,98,82,10,4,119.51,2,10,5.84,ODI,London,2020-07-29
897,Rohit Sharma,India,1121,125,62,15,8,201.61,3,0,0.0,Test,Mumbai,2020-02-23
898,Jonny Bairstow,England,1195,34,55,0,2,61.82,3,10,5.37,ODI,Delhi,2021-06-21
899,Babar Azam,Pakistan,1167,143,51,7,17,280.39,3,6,6.4,T20,Lahore,2021-04-14
900,Shaheen Afridi,Pakistan,1113,16,63,4,0,25.4,2,2,8.35,Test,Sydney,2020-09-25
901,Babar Azam,Pakistan,1008,5,24,1,0,20.83,4,10,5.32,Test,Karachi,2021-10-28
902,Jofra Archer,England,1138,80,46,10,9,173.91,2,10,5.18,T20,Nottingham,2020-10-03
903,Fakhar Zaman,Pakistan,1152,130,75,13,18,173.33,1,8,7.78,T20,London,2022-12-08
904,Pat Cummins,Australia,1123,102,94,7,15,108.51,2,0,0.0,Test,Melbourne,2020-07-02
905,Jos Buttler,England,1093,108,1,7,3,10800.0,2,4,7.47,T20,Lahore,2020-11-14
906,Steve Smith,Australia,1000,103,7,0,15,1471.43,3,0,0.0,Test,Sydney,2021-12-05
907,Glenn Maxwell,Australia,1136,122,75,9,20,162.67,0,2,5.81,ODI,Nottingham,2022-09-04
908,Steve Smith,Australia,1196,126,81,2,15,155.56,4,4,7.97,T20,Lahore,2023-05-07
909,Babar Azam,Pakistan,1140,98,14,15,16,700.0,3,6,3.79,T20,Melbourne,2022-04-23
910,Jofra Archer,England,1063,49,78,1,5,62.82,2,2,7.42,ODI,London,2022-02-13
911,Shaheen Afridi,Pakistan,1020,7,79,0,1,8.86,4,0,0.0,T20,Melbourne,2022-11-24
912,Pat Cummins,Australia,1166,97,88,7,16,110.23,4,0,0.0,Test,Lahore,2022-04-25
913,Babar Azam,Pakistan,1046,33,62,8,4,53.23,1,2,6.08,ODI,Lahore,2020-08-14
914,Jonny Bairstow,England,1115,37,14,7,2,264.29,1,0,0.0,T20,Nottingham,2021-01-19
915,Steve Smith,Australia,1038,100,78,24,2,128.21,4,2,7.54,ODI,Mumbai,2021-01-15
916,Hardik Pandya,India,1068,112,43,16,15,260.47,1,2,9.52,ODI,Nottingham,2020-01-17
917,Babar Azam,Pakistan,1038,93,6,16,6,1550.0,0,8,4.82,ODI,Nottingham,2021-03-20
918,Glenn Maxwell,Australia,1079,15,51,0,0,29.41,0,8,9.03,T20,Karachi,2022-08-07
919,MS Dhoni,India,1020,65,9,10,3,722.22,1,8,3.84,ODI,Mumbai,2021-06-29
920,Joe Root,England,1139,109,97,17,6,112.37,0,0,0.0,T20,Sydney,2021-01-28
921,Glenn Maxwell,Australia,1003,0,88,0,0,0.0,3,6,4.7,ODI,Melbourne,2022-02-27
922,Ben Stokes,England,1188,26,43,2,0,60.47,3,2,3.77,ODI,Melbourne,2022-08-01
923,Ravindra Jadeja,India,1170,69,62,15,1,111.29,1,2,4.92,ODI,Nottingham,2022-03-07
924,Pat Cummins,Australia,1040,112,13,23,17,861.54,4,0,0.0,Test,Mumbai,2023-01-30
925,Hardik Pandya,India,1123,38,61,9,0,62.3,1,10,3.07,Test,Lahore,2021-02-10
926,Steve Smith,Australia,1170,97,58,3,2,167.24,1,2,6.94,ODI,Delhi,2021-04-28
927,Jos Buttler,England,1003,69,86,0,3,80.23,0,6,9.04,ODI,Lahore,2023-04-12
928,Suryakumar Yadav,India,1062,28,21,1,0,133.33,2,6,9.68,ODI,Mumbai,2023-04-05
929,Jonny Bairstow,England,1039,127,20,23,5,635.0,0,10,4.69,T20,Delhi,2021-05-24
930,Shadab Khan,Pakistan,1023,23,47,2,1,48.94,0,6,5.92,Test,Karachi,2023-07-04
931,Virat Kohli,India,1091,29,93,5,2,31.18,3,10,6.45,Test,Sydney,2023-12-07
932,Shubman Gill,India,1124,41,98,0,6,41.84,1,2,5.09,ODI,Karachi,2023-02-17
933,Glenn Maxwell,Australia,1187,141,87,24,14,162.07,2,4,5.28,ODI,Mumbai,2023-11-12
934,Jos Buttler,England,1185,34,1,3,4,3400.0,4,10,3.54,ODI,Lahore,2020-03-21
935,Jofra Archer,England,1143,128,91,20,20,140.66,3,4,8.98,T20,Nottingham,2021-01-23
936,Fakhar Zaman,Pakistan,1089,25,80,3,0,31.25,3,2,6.52,T20,Nottingham,2021-07-17
937,Babar Azam,Pakistan,1135,16,59,3,0,27.12,3,2,5.64,ODI,Nottingham,2021-08-28
938,Mitchell Starc,Australia,1093,77,16,6,2,481.25,1,2,4.36,T20,Mumbai,2023-07-30
939,Ben Stokes,England,1004,80,12,5,5,666.67,0,6,7.64,Test,Karachi,2023-06-24
940,Shaheen Afridi,Pakistan,1184,57,70,2,1,81.43,4,0,0.0,ODI,London,2021-01-23
941,Jonny Bairstow,England,1039,22,23,1,0,95.65,3,4,5.47,Test,Lahore,2021-10-22
942,Jos Buttler,England,1028,35,55,8,4,63.64,4,2,8.34,ODI,Delhi,2020-03-30
943,Mohammad Rizwan,Pakistan,1008,96,80,22,5,120.0,4,2,8.38,ODI,Delhi,2022-09-21
944,Babar Azam,Pakistan,1008,66,87,1,0,75.86,0,0,0.0,Test,London,2023-09-09
945,Jonny Bairstow,England,1159,150,71,2,25,211.27,1,4,3.48,Test,Lahore,2020-04-10
946,David Warner,Australia,1155,0,61,0,0,0.0,3,10,5.49,Test,Delhi,2020-01-27
947,Shadab Khan,Pakistan,1020,70,90,1,3,77.78,4,10,4.69,T20,Mumbai,2022-01-09
948,Jos Buttler,England,1181,96,74,18,14,129.73,1,4,7.5,ODI,Lahore,2022-12-19
949,Rohit Sharma,India,1077,55,80,8,0,68.75,2,2,6.31,ODI,Melbourne,2022-11-29
950,Rohit Sharma,India,1185,126,36,17,6,350.0,4,0,0.0,ODI,London,2021-01-23
951,Fakhar Zaman,Pakistan,1168,21,63,1,0,33.33,2,2,8.08,ODI,Sydney,2023-02-17
952,Joe Root,England,1196,116,38,8,12,305.26,0,0,0.0,Test,Karachi,2023-10-13
953,Jofra Archer,England,1026,56,2,8,7,2800.0,0,6,9.48,ODI,Sydney,2023-01-31
954,Jonny Bairstow,England,1086,116,50,15,7,232.0,1,4,4.68,Test,Sydney,2022-12-29
955,Jos Buttler,England,1080,145,55,28,23,263.64,1,8,9.14,Test,Karachi,2022-01-31
956,Jofra Archer,England,1185,41,84,4,4,48.81,1,0,0.0,T20,Melbourne,2023-02-27
957,Shadab Khan,Pakistan,1196,72,14,16,12,514.29,3,2,6.51,Test,Lahore,2022-01-07
958,Jofra Archer,England,1101,119,47,10,11,253.19,0,8,4.8,ODI,Mumbai,2021-08-05
959,Ravindra Jadeja,India,1034,14,92,0,2,15.22,2,2,9.43,T20,Mumbai,2021-09-07
960,Mohammad Rizwan,Pakistan,1080,91,49,17,15,185.71,4,4,5.46,ODI,Lahore,2023-02-07
961,Babar Azam,Pakistan,1009,41,19,0,3,215.79,0,6,8.68,T20,Karachi,2020-11-15
962,Shaheen Afridi,Pakistan,1093,62,3,10,0,2066.67,1,4,9.9,Test,Melbourne,2021-04-22
963,Pat Cummins,Australia,1023,99,7,13,13,1414.29,3,8,8.21,Test,London,2023-03-11
964,Babar Azam,Pakistan,1185,128,49,24,9,261.22,1,8,6.25,T20,Nottingham,2020-12-20
965,Jonny Bairstow,England,1024,133,16,19,15,831.25,0,10,6.82,Test,Lahore,2020-03-17
966,Joe Root,England,1199,89,78,6,0,114.1,1,0,0.0,ODI,Karachi,2021-12-13
967,Jofra Archer,England,1030,44,84,2,3,52.38,3,8,5.77,ODI,Mumbai,2023-07-22
968,Joe Root,England,1078,1,14,0,0,7.14,3,10,5.1,Test,Mumbai,2021-10-15
969,Shaheen Afridi,Pakistan,1128,43,33,7,5,130.3,1,6,3.86,Test,Melbourne,2020-11-09
970,Suryakumar Yadav,India,1114,47,100,7,1,47.0,1,0,0.0,Test,Delhi,2021-03-30
971,Jos Buttler,England,1100,86,79,12,6,108.86,0,10,3.97,ODI,Sydney,2021-11-19
972,Jasprit Bumrah,India,1146,129,84,19,13,153.57,2,6,7.91,Test,Mumbai,2023-01-27
973,Jos Buttler,England,1021,99,78,15,1,126.92,3,8,6.61,T20,London,2023-11-30
974,Mohammad Rizwan,Pakistan,1123,99,22,17,11,450.0,3,4,7.3,Test,Melbourne,2022-09-26
975,Jonny Bairstow,England,1050,116,51,7,6,227.45,2,10,4.45,Test,Melbourne,2021-05-11
976,Hardik Pandya,India,1198,52,48,6,4,108.33,2,4,4.16,T20,Karachi,2023-11-03
977,Rohit Sharma,India,1171,22,53,4,0,41.51,2,8,5.01,T20,London,2022-01-18
978,David Warner,Australia,1082,148,72,20,24,205.56,2,10,9.01,T20,Mumbai,2021-09-16
979,Shaheen Afridi,Pakistan,1157,124,35,22,13,354.29,1,6,4.35,T20,Sydney,2022-06-21
980,KL Rahul,India,1051,118,34,8,9,347.06,1,0,0.0,Test,Karachi,2020-11-15
981,Rohit Sharma,India,1189,144,67,30,18,214.93,0,6,3.4,ODI,Melbourne,2023-06-25
982,Shaheen Afridi,Pakistan,1003,140,98,20,21,142.86,0,6,7.08,T20,Delhi,2021-09-16
983,Jofra Archer,England,1005,18,2,3,0,900.0,1,2,4.29,T20,Melbourne,2023-01-06
984,Mohammad Rizwan,Pakistan,1139,124,51,10,11,243.14,0,2,6.7,Test,Lahore,2023-01-28
985,Jonny Bairstow,England,1186,138,53,9,20,260.38,3,6,3.59,ODI,Mumbai,2022-02-10
986,Hardik Pandya,India,1043,13,54,1,0,24.07,4,6,5.43,ODI,Lahore,2021-02-15
987,Steve Smith,Australia,1119,19,88,0,0,21.59,1,10,8.85,Test,Mumbai,2020-05-16
988,Jos Buttler,England,1169,43,86,9,6,50.0,1,10,6.87,Test,Karachi,2020-08-08
989,Hardik Pandya,India,1166,37,24,2,1,154.17,4,10,7.3,T20,Melbourne,2022-02-18
990,MS Dhoni,India,1124,125,39,23,0,320.51,2,2,3.52,Test,Delhi,2021-01-16
991,Fakhar Zaman,Pakistan,1117,56,96,11,9,58.33,2,2,6.53,Test,Mumbai,2020-03-22
992,Fakhar Zaman,Pakistan,1078,31,26,0,2,119.23,1,0,0.0,T20,Nottingham,2022-03-16
993,Babar Azam,Pakistan,1088,125,87,28,6,143.68,0,8,4.76,Test,Karachi,2021-12-28
994,David Warner,Australia,1128,83,35,18,1,237.14,4,10,7.58,T20,Mumbai,2023-07-05
995,Glenn Maxwell,Australia,1007,87,72,11,4,120.83,1,6,9.95,Test,Lahore,2021-04-06
996,Shaheen Afridi,Pakistan,1100,12,40,0,1,30.0,2,2,6.19,Test,Sydney,2020-06-28
997,Jonny Bairstow,England,1173,18,58,2,1,31.03,0,6,9.47,Test,Melbourne,2022-05-04
998,Fakhar Zaman,Pakistan,1039,52,8,1,8,650.0,4,2,6.82,T20,Lahore,2023-05-24
999,Glenn Maxwell,Australia,1138,12,83,0,2,14.46,1,4,3.72,ODI,Melbourne,2023-08-29
1000,Fakhar Zaman,Pakistan,1138,75,2,10,11,3750.0,3,2,5.64,Test,Melbourne,2020-10-09
1001,Mitchell Starc,Australia,1034,1,7,0,0,14.29,1,2,7.03,T20,Sydney,2023-09-05
1002,Shaheen Afridi,Pakistan,1017,15,23,3,1,65.22,3,0,0.0,Test,Delhi,2021-01-12
1003,David Warner,Australia,1186,31,15,4,4,206.67,4,4,9.29,ODI,Karachi,2022-04-27
1004,Jos Buttler,England,1113,76,41,13,1,185.37,1,6,7.73,Test,Lahore,2020-11-07
1005,Babar Azam,Pakistan,1033,142,100,20,5,142.0,0,6,4.58,ODI,Mumbai,2023-06-07
1006,Mitchell Starc,Australia,1145,25,61,4,4,40.98,4,8,4.04,Test,Melbourne,2023-05-06
1007,Mohammad Rizwan,Pakistan,1175,150,16,29,3,937.5,4,2,3.24,ODI,Karachi,2020-06-11
1008,Ben Stokes,England,1128,139,90,32,8,154.44,3,8,9.39,Test,Nottingham,2023-12-29
1009,David Warner,Australia,1099,27,56,2,4,48.21,1,10,4.31,T20,Nottingham,2020-10-08
1010,Mohammad Rizwan,Pakistan,1057,102,58,13,10,175.86,1,10,4.93,ODI,London,2020-01-31
1011,Glenn Maxwell,Australia,1056,32,71,7,0,45.07,4,4,4.43,Test,Melbourne,2021-02-22
1012,Shubman Gill,India,1112,120,15,5,14,800.0,4,8,5.71,Test,Nottingham,2023-11-09
1013,Glenn Maxwell,Australia,1063,50,10,11,5,500.0,3,2,3.33,T20,London,2020-03-26
1014,Jos Buttler,England,1100,35,25,6,3,140.0,1,6,7.4,Test,Mumbai,2022-12-02
1015,Jasprit Bumrah,India,1116,8,61,0,1,13.11,2,4,6.8,ODI,Melbourne,2022-11-28
1016,Joe Root,England,1142,120,98,8,13,122.45,3,8,7.26,T20,Mumbai,2021-01-23
1017,Glenn Maxwell,Australia,1101,27,42,3,3,64.29,4,2,6.32,T20,Lahore,2022-08-02
1018,Shadab Khan,Pakistan,1075,95,90,16,15,105.56,2,4,9.06,Test,Mumbai,2023-11-14
1019,Shadab Khan,Pakistan,1165,89,49,5,6,181.63,3,0,0.0,T20,Delhi,2022-10-22
1020,Shubman Gill,India,1199,58,73,3,6,79.45,1,0,0.0,Test,Sydney,2022-03-16
1021,Jos Buttler,England,1115,125,95,14,14,131.58,2,4,6.51,ODI,Sydney,2022-07-18
1022,Shadab Khan,Pakistan,1023,123,90,15,14,136.67,4,4,6.2,T20,Karachi,2023-11-17
1023,Babar Azam,Pakistan,1023,112,86,17,17,130.23,3,0,0.0,ODI,Nottingham,2023-07-22
1024,Steve Smith,Australia,1134,75,55,3,11,136.36,1,10,6.9,Test,London,2022-11-13
1025,Shadab Khan,Pakistan,1140,150,28,15,4,535.71,4,0,0.0,T20,Mumbai,2020-12-15
1026,Mitchell Starc,Australia,1168,36,77,2,5,46.75,4,2,4.23,ODI,Sydney,2020-10-23
1027,Babar Azam,Pakistan,1107,99,84,19,12,117.86,3,0,0.0,T20,Lahore,2022-07-02
1028,David Warner,Australia,1030,116,68,26,1,170.59,1,8,3.05,ODI,Melbourne,2020-01-08
1029,Steve Smith,Australia,1117,41,41,6,4,100.0,1,2,4.78,T20,Nottingham,2023-01-18
1030,R Ashwin,India,1126,127,51,20,7,249.02,0,6,9.73,ODI,Melbourne,2023-04-20
1031,Jofra Archer,England,1104,77,85,16,8,90.59,0,8,3.14,T20,Delhi,2023-05-16
1032,KL Rahul,India,1140,61,95,3,7,64.21,2,4,8.48,T20,Melbourne,2020-04-10
1033,Mohammad Rizwan,Pakistan,1014,140,78,32,10,179.49,0,6,6.34,Test,Karachi,2020-03-16
1034,Babar Azam,Pakistan,1170,9,95,1,0,9.47,0,2,6.41,Test,Lahore,2021-11-09
1035,Virat Kohli,India,1027,91,80,13,6,113.75,3,6,6.83,T20,Sydney,2020-11-26
1036,Mitchell Starc,Australia,1169,24,28,4,4,85.71,1,10,9.67,Test,Sydney,2022-07-21
1037,Steve Smith,Australia,1023,18,97,0,0,18.56,2,2,7.05,T20,Karachi,2022-01-24
1038,Joe Root,England,1194,39,67,8,6,58.21,4,10,3.45,T20,Delhi,2021-08-22
1039,Ben Stokes,England,1031,108,98,20,15,110.2,2,8,7.0,Test,Lahore,2021-11-05
1040,Jonny Bairstow,England,1053,86,73,16,12,117.81,1,4,9.64,Test,Melbourne,2023-06-07
1041,Rohit Sharma,India,1146,134,63,19,8,212.7,0,4,4.8,Test,Delhi,2022-09-17
1042,Glenn Maxwell,Australia,1155,62,62,3,2,100.0,0,8,9.97,T20,Lahore,2022-12-12
1043,David Warner,Australia,1157,116,71,16,6,163.38,3,8,3.39,Test,Nottingham,2022-11-30
1044,Jofra Archer,England,1046,28,73,3,2,38.36,4,2,3.63,Test,Melbourne,2023-12-22
1045,David Warner,Australia,1000,11,82,0,1,13.41,2,4,3.1,ODI,Mumbai,2022-08-10
1046,KL Rahul,India,1157,128,79,31,8,162.03,3,6,8.56,T20,London,2020-04-03
1047,Pat Cummins,Australia,1143,26,83,4,3,31.33,3,0,0.0,Test,Melbourne,2020-01-24
1048,Shaheen Afridi,Pakistan,1065,108,1,9,14,10800.0,2,4,4.3,ODI,Lahore,2021-09-06
1049,Steve Smith,Australia,1029,102,86,17,15,118.6,2,6,9.04,Test,Karachi,2021-11-30
1050,Jonny Bairstow,England,1157,81,44,7,5,184.09,1,6,3.65,ODI,Sydney,2021-02-01
1051,Pat Cummins,Australia,1172,37,59,8,2,62.71,0,10,3.87,T20,Nottingham,2020-03-13
1052,Shadab Khan,Pakistan,1039,34,82,4,5,41.46,3,10,9.27,Test,Nottingham,2023-01-04
1053,Glenn Maxwell,Australia,1200,149,31,22,15,480.65,3,8,3.36,T20,Mumbai,2022-12-03
1054,Mitchell Starc,Australia,1185,67,79,0,6,84.81,0,6,9.64,Test,Karachi,2023-02-11
1055,KL Rahul,India,1147,107,50,9,5,214.0,3,6,6.6,Test,Karachi,2021-12-25
1056,Shubman Gill,India,1071,73,79,11,9,92.41,0,6,5.84,ODI,Karachi,2022-02-07
1057,Fakhar Zaman,Pakistan,1155,40,95,2,3,42.11,2,2,3.45,T20,Sydney,2023-05-03
1058,Hardik Pandya,India,1180,44,58,2,5,75.86,1,6,7.81,T20,Mumbai,2021-07-10
